Request_ID,Request_Start,Request_End,Total_Processing,Total_Waiting,SLA_Hours,Request_Type,Priority,Department_Requesting,Vendor_Type,Request_Amount,Complexity_Score,System_Load,Num_Stages,Total_TAT,Delay_Ratio,SLA_Breach_Hours,Delayed_Flag,Is_High_Value_Request,Is_High_Complexity,Bottleneck_Stage,Max_Stage_Delay
R00801,2025-03-26 14:46:12,2025-04-13 09:00:00,317.34,58.18,237.6,Equipment,Low,HR,Internal,198863,4,0.2023635603217893,13,426.23,1.7938973063973065,188.63000000000002,1,1,1,Procurement Review,67.78
R00802,2025-04-01 12:42:36,2025-04-06 16:49:48,95.67,12.05,217.8,Equipment,Low,Finance,Internal,74111,3,0.4544635068414695,4,124.12,0.569880624426079,0.0,0,0,0,Finance Approval,56.96
R00803,2025-04-30 11:22:12,2025-05-09 13:50:24,121.97,30.200000000000003,102.6,Office Supplies,High,Operations,External,15466,1,0.286806437071201,10,218.47,2.129337231968811,115.87,1,0,0,Finance Approval,36.38
R00804,2025-06-12 10:16:48,2025-06-17 09:00:00,82.01,6.720000000000001,156.0,IT Purchase,Medium,Admin,External,81366,2,0.1676973229122936,4,118.72,0.761025641025641,0.0,0,0,0,Finance Approval,35.92
R00805,2025-02-08 12:41:24,2025-02-18 09:00:00,170.0,23.81,258.0,Vendor Contract,Medium,Admin,External,215068,5,0.7614693289373168,7,236.31,0.9159302325581395,0.0,0,1,1,Finance Approval,54.31
R00806,2025-03-24 10:55:48,2025-03-29 09:00:00,91.77,12.56,237.6,Equipment,Low,Finance,Internal,141786,4,0.2237722915808534,4,118.07,0.4969276094276094,0.0,0,0,1,Finance Approval,51.52
R00807,2025-01-14 11:34:48,2025-01-18 15:20:24,63.370000000000005,13.86,118.8,Office Supplies,High,Admin,Internal,179184,2,0.1965663767102073,4,99.76,0.8397306397306398,0.0,0,1,0,Procurement Review,28.16
R00808,2025-07-08 13:34:12,2025-07-20 09:00:00,163.6,52.34,156.6,IT Purchase,High,IT,External,132531,3,0.5959147950499064,13,283.43,1.8098978288633463,126.83000000000001,1,0,0,Finance Approval,38.89
R00809,2025-04-08 10:28:48,2025-04-12 09:00:00,67.76,6.3,240.0,Vendor Contract,Medium,Finance,External,16797,4,0.014307285046622,4,94.52,0.3938333333333333,0.0,0,0,1,Finance Approval,28.04
R00810,2025-06-28 10:43:48,2025-07-03 09:00:00,75.53999999999999,12.96,171.6,IT Purchase,Low,Operations,External,64708,2,0.5685144133908892,4,118.27,0.6892191142191142,0.0,0,0,0,Procurement Review,33.66
R00811,2025-05-13 10:15:00,2025-05-17 09:00:00,60.48,10.92,102.6,Office Supplies,High,Admin,External,46091,1,0.566799843804711,4,94.75,0.9234892787524367,0.0,0,0,0,Procurement Review,27.86
R00812,2025-07-09 10:33:00,2025-07-12 17:42:00,60.06,8.53,174.0,IT Purchase,Medium,Operations,Internal,188541,3,0.7125084212988676,4,79.15,0.4548850574712644,0.0,0,1,0,Finance Approval,33.910000000000004
R00813,2025-06-13 12:57:36,2025-06-21 09:00:00,109.94,27.14,140.4,IT Purchase,High,Finance,External,52072,2,0.3193716664382617,9,188.04,1.3393162393162392,47.639999999999986,1,0,0,Finance Approval,34.5
R00814,2025-03-29 14:10:12,2025-04-08 09:00:00,181.5,31.57,258.0,Vendor Contract,Medium,Operations,External,108552,5,0.3840123255192921,7,234.83,0.9101937984496125,0.0,0,0,1,Finance Approval,51.65
R00815,2025-03-07 12:17:24,2025-03-13 09:00:00,100.18,14.0,171.6,IT Purchase,Low,HR,External,46869,2,0.3102464246876105,4,140.71,0.819988344988345,0.0,0,0,0,Finance Approval,49.66
R00816,2025-04-25 10:34:48,2025-04-29 09:00:00,65.78,9.89,198.0,Equipment,Medium,Operations,External,55704,3,0.8169005946848834,4,94.42,0.4768686868686869,0.0,0,0,0,Finance Approval,26.29
R00817,2025-03-23 14:58:12,2025-03-28 09:00:00,91.2,22.89,191.4,IT Purchase,Low,Finance,Internal,111716,3,0.8573901695871814,4,114.03,0.5957680250783699,0.0,0,0,0,Finance Approval,46.84
R00818,2025-04-11 12:13:48,2025-04-16 09:00:00,73.61,10.09,194.4,Equipment,High,Finance,External,117386,4,0.4503114713231361,4,116.77,0.6006687242798353,0.0,0,0,1,Finance Approval,30.36
R00819,2025-05-03 10:18:36,2025-05-09 09:00:00,99.84,18.77,140.4,IT Purchase,High,HR,Internal,62666,2,0.2959238110626332,7,142.69,1.0163105413105413,2.289999999999992,1,0,0,Finance Approval,27.28
R00820,2025-04-15 10:55:12,2025-04-21 09:00:00,90.32,18.24,237.6,Equipment,Low,Admin,Internal,232273,4,0.1851271505732179,4,142.08,0.5979797979797981,0.0,0,1,1,Finance Approval,38.45
R00821,2025-01-23 10:30:36,2025-01-26 15:34:12,51.87,9.45,125.4,Office Supplies,Low,HR,Internal,57813,1,0.4080921363046986,4,77.06,0.6145135566188198,0.0,0,0,0,Finance Approval,24.66
R00822,2025-06-25 12:13:48,2025-07-03 09:00:00,106.26,24.98,125.4,Office Supplies,Low,Finance,Internal,8797,1,0.7597861212004047,7,188.77,1.5053429027113239,63.370000000000005,1,0,0,Procurement Review,33.59
R00823,2025-02-13 11:15:36,2025-02-20 09:00:00,112.97,16.99,114.0,Office Supplies,Medium,Operations,External,34095,1,0.0424397257917412,8,165.74,1.453859649122807,51.74000000000001,1,0,0,Procurement Review,30.01
R00824,2025-01-05 10:30:00,2025-01-11 09:00:00,82.16,21.99,178.2,Equipment,High,IT,Internal,54341,3,0.5088957670662728,7,142.5,0.7996632996632997,0.0,0,0,0,Finance Approval,26.42
R00825,2025-06-19 13:58:48,2025-06-26 09:00:00,123.42,15.77,258.0,Vendor Contract,Medium,Admin,External,153259,5,0.1835711026531471,4,163.02,0.6318604651162791,0.0,0,1,1,Finance Approval,58.6
R00826,2025-01-31 11:49:12,2025-02-08 09:00:00,124.08,20.95,132.0,Office Supplies,Medium,Admin,External,130959,2,0.6936085944838359,7,189.18,1.4331818181818183,57.18000000000001,1,0,0,Procurement Review,33.28
R00827,2025-03-10 11:24:36,2025-03-14 09:00:00,67.76,10.55,114.0,Office Supplies,Medium,IT,External,62032,1,0.3833287753929839,4,93.59,0.8209649122807018,0.0,0,0,0,Finance Approval,28.72
R00828,2025-03-09 13:20:24,2025-03-14 09:00:00,81.50999999999999,18.45,174.0,IT Purchase,Medium,IT,Internal,208778,3,0.319042242910157,4,115.66,0.6647126436781609,0.0,0,1,0,Finance Approval,48.33
R00829,2025-03-20 12:03:36,2025-03-25 09:00:00,85.14,13.39,125.4,Office Supplies,Low,HR,Internal,4005,1,0.4687787382810221,3,116.94,0.9325358851674641,0.0,0,0,0,Finance Approval,46.53
R00830,2025-06-20 14:14:24,2025-06-29 09:00:00,136.19,32.82,232.2,Vendor Contract,High,Finance,Internal,183734,5,0.4554081139812868,7,210.76,0.9076658053402239,0.0,0,1,1,Finance Approval,68.82000000000001
R00831,2025-01-15 12:15:00,2025-01-22 09:00:00,117.05,14.23,174.0,IT Purchase,Medium,HR,Internal,197795,3,0.9788156339963416,4,164.75,0.9468390804597702,0.0,0,1,0,Finance Approval,56.15
R00832,2025-01-26 10:34:12,2025-02-03 09:00:00,110.24,26.77,171.6,IT Purchase,Low,Operations,External,52038,2,0.066380607279351,7,190.43,1.1097319347319348,18.830000000000013,1,0,0,Finance Approval,42.32
R00833,2025-07-01 10:36:36,2025-07-10 09:00:00,138.6,23.74,240.0,Vendor Contract,Medium,Finance,External,96765,4,0.4465817770955044,7,214.39,0.8932916666666666,0.0,0,0,1,Finance Approval,44.55
R00834,2025-03-12 13:06:00,2025-03-31 09:00:00,296.6,56.64,283.8,Vendor Contract,Low,Finance,External,117089,5,0.1188611659091437,12,451.9,1.5923185341789992,168.09999999999997,1,0,1,Finance Approval,58.25
R00835,2025-01-29 10:30:00,2025-02-02 09:00:00,64.48,9.37,178.2,Equipment,High,IT,Internal,89484,3,0.5137265254432951,4,94.5,0.5303030303030304,0.0,0,0,0,Finance Approval,34.11
R00836,2025-05-15 11:58:12,2025-05-21 09:00:00,94.86,19.6,216.0,Vendor Contract,High,Admin,External,35281,4,0.0213220734807126,7,141.03,0.6529166666666667,0.0,0,0,1,Finance Approval,21.57
R00837,2025-03-28 13:04:12,2025-04-02 09:00:00,80.52000000000001,11.87,156.0,IT Purchase,Medium,IT,External,90608,2,0.4646460011407888,4,115.93,0.7431410256410257,0.0,0,0,0,Finance Approval,43.36
R00838,2025-01-23 12:07:12,2025-01-29 09:00:00,77.60999999999999,14.43,216.0,Vendor Contract,High,Operations,External,48883,4,0.2735715735552742,4,140.88,0.6522222222222221,0.0,0,0,1,Procurement Review,37.94
R00839,2025-03-06 10:34:48,2025-03-11 15:43:12,81.76,16.98,216.0,Vendor Contract,High,Operations,Internal,2729,4,0.3368961853147728,4,125.14,0.5793518518518519,0.0,0,0,1,Finance Approval,45.120000000000005
R00840,2025-04-29 13:18:36,2025-05-07 09:00:00,114.07,33.879999999999995,118.8,Office Supplies,High,HR,Internal,188583,2,0.7984893626082008,9,187.69,1.5798821548821549,68.89,1,1,0,Finance Approval,40.58
R00841,2025-01-13 12:42:36,2025-01-18 09:00:00,79.2,15.77,232.2,Vendor Contract,High,HR,Internal,171927,5,0.8044403217904262,4,116.29,0.5008182601205857,0.0,0,1,1,Procurement Review,36.71
R00842,2025-06-28 13:40:12,2025-07-05 09:00:00,120.27,14.4,216.0,Equipment,Medium,Operations,External,166276,4,0.2614353763535025,4,163.33,0.7561574074074074,0.0,0,1,1,Finance Approval,61.24
R00843,2025-04-05 10:36:36,2025-04-16 09:00:00,178.43,25.3,198.0,Equipment,Medium,IT,Internal,63496,3,0.9088513778823216,7,262.39,1.32520202020202,64.38999999999999,1,0,0,Finance Approval,50.56
R00844,2025-01-23 10:22:48,2025-01-27 09:00:00,57.42,11.73,118.8,Office Supplies,High,Admin,External,121477,2,0.5594399115028976,4,94.62,0.7964646464646465,0.0,0,0,0,Finance Approval,27.74
R00845,2025-06-23 12:13:48,2025-07-03 09:00:00,146.52,31.0,232.2,Vendor Contract,High,Operations,Internal,205118,5,0.044389704175186,9,236.77,1.019681309216193,4.570000000000022,1,1,1,Finance Approval,52.25
R00846,2025-02-25 10:15:00,2025-03-03 09:00:00,101.64,6.5600000000000005,132.0,Office Supplies,Medium,IT,External,177968,2,0.0402408584183803,4,142.75,1.081439393939394,10.75,1,1,0,Finance Approval,42.22
R00847,2025-05-14 11:53:24,2025-05-19 15:20:24,68.64,16.27,118.8,Office Supplies,High,Operations,Internal,203164,2,0.8241791853439435,6,123.45,1.0391414141414141,4.650000000000006,1,1,0,Finance Approval,31.07
R00848,2025-03-16 10:48:36,2025-03-21 09:00:00,87.18,13.580000000000002,232.2,Vendor Contract,High,IT,Internal,183735,5,0.6565304361881861,4,118.19,0.5090008613264427,0.0,0,1,1,Finance Approval,49.41
R00849,2025-06-10 13:19:12,2025-06-19 12:45:36,153.70000000000002,31.540000000000003,283.8,Vendor Contract,Low,Operations,External,135883,5,0.4020927494109968,7,215.44,0.7591261451726568,0.0,0,0,1,Finance Approval,55.830000000000005
R00850,2025-06-30 10:49:12,2025-07-06 09:00:00,118.8,11.37,258.0,Vendor Contract,Medium,Admin,External,117622,5,0.6872384143378015,4,142.18,0.5510852713178295,0.0,0,0,1,Finance Approval,56.720000000000006
R00851,2025-03-19 12:25:12,2025-03-25 09:00:00,95.69,14.11,217.8,Equipment,Low,Finance,Internal,28428,3,0.0341299040711778,4,140.58,0.6454545454545455,0.0,0,0,0,Procurement Review,36.31
R00852,2025-07-10 13:25:48,2025-07-19 09:00:00,131.05,33.54,156.0,IT Purchase,Medium,HR,Internal,2794,2,0.956606505463572,8,211.57,1.3562179487179487,55.56999999999999,1,0,0,Finance Approval,37.94
R00853,2025-07-17 13:25:48,2025-07-22 09:00:00,78.94,12.18,178.2,Equipment,High,Operations,External,8548,3,0.4244963745271675,4,115.57,0.6485409652076318,0.0,0,0,0,Finance Approval,41.88
R00854,2025-01-29 12:26:24,2025-02-04 09:00:00,90.3,16.78,191.4,IT Purchase,Low,HR,Internal,121026,3,0.06286238426335,4,140.56,0.7343782654127482,0.0,0,0,0,Procurement Review,39.1
R00855,2025-03-22 13:51:00,2025-03-28 09:00:00,92.4,13.74,240.0,Vendor Contract,Medium,Admin,External,89935,4,0.4619740388902801,4,139.15,0.5797916666666667,0.0,0,0,1,Procurement Review,44.81
R00856,2025-03-11 10:16:48,2025-03-17 09:00:00,71.11,16.19,114.0,Office Supplies,Medium,HR,Internal,83506,1,0.7311395586477195,6,142.72,1.2519298245614034,28.72,1,0,0,Finance Approval,30.71
R00857,2025-07-13 12:34:12,2025-07-20 09:00:00,120.79,18.76,232.2,Vendor Contract,High,HR,External,106589,5,0.5838937137265947,4,164.43,0.708139534883721,0.0,0,0,1,Finance Approval,68.5
R00858,2025-02-07 11:01:48,2025-02-13 09:00:00,106.73,10.64,191.4,IT Purchase,Low,Finance,External,227030,3,0.9570164331348332,4,141.97,0.7417450365726228,0.0,0,1,0,Finance Approval,44.14
R00859,2025-07-03 12:29:24,2025-07-12 09:00:00,129.37,24.51,145.2,Office Supplies,Low,Admin,Internal,245561,2,0.6314982826872882,7,212.51,1.4635674931129476,67.31,1,1,0,Procurement Review,42.74
R00860,2025-01-10 14:23:24,2025-01-16 09:00:00,104.92,13.03,191.4,IT Purchase,Low,Admin,External,208348,3,0.2838647673148528,4,138.61,0.7241901776384535,0.0,0,1,0,Finance Approval,43.86
R00861,2025-03-18 11:56:24,2025-03-25 09:00:00,114.4,19.07,198.0,Equipment,Medium,Finance,External,75116,3,0.4073232465539037,7,165.06,0.8336363636363636,0.0,0,0,0,Procurement Review,43.02
R00862,2025-04-25 10:43:48,2025-04-30 09:00:00,85.22,9.52,191.4,IT Purchase,Low,Admin,Internal,119268,3,0.088785275694134,4,118.27,0.6179205851619645,0.0,0,0,0,Finance Approval,31.24
R00863,2025-07-10 15:07:12,2025-07-17 09:24:00,130.27,14.79,283.8,Vendor Contract,Low,Operations,Internal,178671,5,0.1027855785572964,4,162.28,0.5718111346018323,0.0,0,1,1,Procurement Review,75.38000000000001
R00864,2025-03-14 10:32:24,2025-03-18 14:42:00,63.44,10.38,156.6,IT Purchase,High,IT,Internal,149000,3,0.6502435084665671,4,100.16,0.6395913154533844,0.0,0,0,0,Finance Approval,30.72
R00865,2025-06-21 12:44:24,2025-06-26 09:00:00,70.24,13.1,102.6,Office Supplies,High,Operations,External,99895,1,0.5695211466330334,4,116.26,1.1331384015594543,13.66000000000001,1,0,0,Procurement Review,39.82
R00866,2025-03-31 13:43:48,2025-04-06 09:00:00,89.05,13.4,125.4,Office Supplies,Low,Finance,External,69395,1,0.6324378147136092,4,139.27,1.1106060606060606,13.870000000000005,1,0,0,Procurement Review,43.5
R00867,2025-06-20 10:35:24,2025-07-05 09:00:00,259.9,43.79,145.2,Office Supplies,Low,IT,External,249209,2,0.1272431727430331,13,358.41,2.4683884297520664,213.21000000000004,1,1,0,Finance Approval,60.74
R00868,2025-05-09 10:43:48,2025-05-15 09:00:00,115.5,9.1,240.0,Vendor Contract,Medium,HR,External,86388,4,0.8587068232651526,4,142.27,0.5927916666666667,0.0,0,0,1,Finance Approval,49.91
R00869,2025-04-30 10:27:00,2025-05-11 09:00:00,180.75,30.1,198.0,Equipment,Medium,HR,Internal,53557,3,0.3274870088731308,10,262.55,1.326010101010101,64.55000000000001,1,0,0,Finance Approval,51.77
R00870,2025-04-05 12:41:24,2025-04-14 09:00:00,146.28,32.14,145.2,Office Supplies,Low,HR,Internal,143332,2,0.9525548867388236,8,212.31,1.4621900826446281,67.11000000000001,1,0,0,Finance Approval,40.04
R00871,2025-04-06 10:22:12,2025-04-19 09:00:00,177.52,41.830000000000005,140.4,IT Purchase,High,Admin,Internal,81957,2,0.5322786150050923,13,310.63,2.2124643874643874,170.23,1,0,0,Finance Approval,45.59
R00872,2025-04-24 12:55:12,2025-04-28 09:00:00,60.16,12.75,156.0,IT Purchase,Medium,Operations,Internal,51356,2,0.2738280974199265,4,92.08,0.5902564102564103,0.0,0,0,0,Finance Approval,28.9
R00873,2025-05-08 13:25:12,2025-05-15 12:50:24,83.52,34.89,140.4,IT Purchase,High,IT,Internal,84620,2,0.943022115856759,9,167.42,1.1924501424501424,27.019999999999982,1,0,0,Procurement Review,32.26
R00874,2025-04-05 13:28:48,2025-04-11 09:00:00,77.35,14.18,174.0,IT Purchase,Medium,Finance,External,239718,3,0.4910472124280867,4,139.52,0.8018390804597701,0.0,0,1,0,Finance Approval,35.19
R00875,2025-02-15 10:26:24,2025-02-19 15:01:12,72.07,7.56,156.6,IT Purchase,High,Operations,External,141118,3,0.2949051160144434,4,100.58,0.6422733077905491,0.0,0,0,0,Finance Approval,37.26
R00876,2025-03-15 10:46:48,2025-03-21 09:00:00,95.64,7.56,145.2,Office Supplies,Low,IT,External,138558,2,0.7348552058083777,4,142.22,0.9794765840220386,0.0,0,0,0,Procurement Review,42.77
R00877,2025-04-14 10:30:36,2025-04-17 17:44:24,42.33,11.7,178.2,Equipment,High,IT,External,92437,3,0.5458057641871717,4,79.23,0.4446127946127947,0.0,0,0,0,Finance Approval,19.39
R00878,2025-05-14 11:23:24,2025-05-19 09:00:00,69.3,8.95,114.0,Office Supplies,Medium,IT,Internal,80380,1,0.3291092810627322,4,117.61,1.0316666666666667,3.6099999999999994,1,0,0,Finance Approval,35.98
R00879,2025-01-13 15:22:12,2025-01-30 09:00:00,270.97,49.41,264.0,Vendor Contract,Low,IT,External,49695,4,0.7414198908629999,11,401.63,1.5213257575757575,137.63,1,0,1,Finance Approval,57.56
R00880,2025-01-31 10:27:36,2025-02-05 09:00:00,79.2,9.49,132.0,Office Supplies,Medium,Admin,Internal,150141,2,0.8893880924232319,4,118.54,0.8980303030303031,0.0,0,1,0,Finance Approval,39.29
R00881,2025-06-23 12:14:24,2025-06-28 09:00:00,75.5,13.760000000000002,232.2,Vendor Contract,High,Finance,External,160951,5,0.0556663928043282,4,116.76,0.5028423772609819,0.0,0,1,1,Finance Approval,40.34
R00882,2025-05-03 12:30:36,2025-05-22 09:00:00,313.95,51.88,145.2,Office Supplies,Low,Admin,External,247374,2,0.6534725229595612,14,452.49,3.116322314049587,307.29,1,1,0,Finance Approval,57.29
R00883,2025-06-24 15:18:00,2025-07-01 09:00:00,113.84,17.85,283.8,Vendor Contract,Low,IT,Internal,118290,5,0.2532708956674702,4,161.7,0.569767441860465,0.0,0,0,1,Finance Approval,55.27
R00884,2025-03-01 10:48:36,2025-03-17 09:00:00,311.14,33.3,191.4,IT Purchase,Low,Admin,External,246918,3,0.311156716730809,10,382.19,1.9968129571577846,190.79,1,1,0,Finance Approval,67.82000000000001
R00885,2025-06-19 11:44:24,2025-06-27 09:00:00,120.52,25.24,156.6,IT Purchase,High,IT,External,106790,3,0.0410607446722377,7,189.26,1.2085568326947638,32.66,1,0,0,Finance Approval,38.32
R00886,2025-01-27 12:57:36,2025-02-02 09:00:00,107.44,14.19,132.0,Office Supplies,Medium,Operations,External,218262,2,0.3239669328305401,4,140.04,1.0609090909090908,8.039999999999992,1,1,0,Finance Approval,48.510000000000005
R00887,2025-05-30 15:00:00,2025-06-06 09:00:00,125.58,14.5,237.6,Equipment,Low,IT,Internal,139736,4,0.4076724581481159,4,162.0,0.6818181818181819,0.0,0,0,1,Finance Approval,54.02
R00888,2025-02-13 10:23:24,2025-02-18 09:00:00,62.04,12.169999999999998,156.0,IT Purchase,Medium,Operations,External,2882,2,0.6090589161941482,4,118.61,0.7603205128205128,0.0,0,0,0,Procurement Review,33.07
R00889,2025-05-30 12:14:24,2025-06-09 09:00:00,139.22,28.31,194.4,Equipment,High,IT,Internal,212521,4,0.4747489875467311,7,236.76,1.2179012345679012,42.359999999999985,1,1,1,Procurement Review,40.59
R00890,2025-04-16 12:43:12,2025-04-25 09:00:00,147.24,24.46,171.6,IT Purchase,Low,HR,External,76038,2,0.9944775777076228,7,212.28,1.2370629370629371,40.68000000000001,1,0,0,Procurement Review,45.88
R00891,2025-06-27 10:27:36,2025-07-07 17:52:48,144.51,38.67,178.2,Equipment,High,Operations,Internal,54305,3,0.3732786115727196,10,247.42,1.3884399551066218,69.22,1,0,0,Finance Approval,40.84
R00892,2025-02-01 14:33:00,2025-02-12 09:00:00,181.34,32.2,145.2,Office Supplies,Low,Finance,External,168666,2,0.9624510456043328,7,258.45,1.7799586776859504,113.25,1,1,0,Finance Approval,57.02
R00893,2025-06-01 12:38:24,2025-06-13 09:00:00,206.25,33.13,258.0,Vendor Contract,Medium,Finance,External,100377,5,0.6919249024122023,8,284.36,1.102170542635659,26.360000000000014,1,0,1,Finance Approval,62.93
R00894,2025-04-15 10:37:12,2025-04-19 09:00:00,63.25,8.5,125.4,Office Supplies,Low,HR,Internal,96847,1,0.7780636250592335,4,94.38,0.7526315789473683,0.0,0,0,0,Finance Approval,24.79
R00895,2025-04-26 13:57:00,2025-05-03 17:36:36,126.95,21.33,125.4,Office Supplies,Low,Finance,External,47537,1,0.8941111808781395,6,171.66,1.3688995215311004,46.25999999999999,1,0,0,Finance Approval,71.24
R00896,2025-07-07 12:59:24,2025-07-16 09:00:00,168.47,21.450000000000003,237.6,Equipment,Low,Admin,External,206327,4,0.3943870997416406,4,212.01,0.8922979797979798,0.0,0,1,1,Procurement Review,104.32
R00897,2025-06-15 12:39:36,2025-06-20 09:00:00,80.67999999999999,13.73,232.2,Vendor Contract,High,IT,Internal,214650,5,0.7265234719135164,4,116.34,0.5010335917312662,0.0,0,1,1,Procurement Review,39.46
R00898,2025-03-16 10:21:36,2025-03-21 09:00:00,68.64,10.56,198.0,Equipment,Medium,IT,External,69292,3,0.0112011153882352,4,118.64,0.5991919191919192,0.0,0,0,0,Finance Approval,38.0
R00899,2025-01-18 12:45:00,2025-01-25 16:04:48,132.82000000000002,15.95,237.6,Equipment,Low,IT,External,114190,4,0.0740735782172421,4,171.33,0.7210858585858586,0.0,0,0,1,Finance Approval,61.36
R00900,2025-01-19 15:04:12,2025-02-02 09:00:00,220.57,49.46,264.0,Vendor Contract,Low,Admin,Internal,47255,4,0.4659610916268312,11,329.93,1.2497348484848485,65.93,1,0,1,Finance Approval,51.05
R00901,2025-06-02 13:39:00,2025-06-10 09:00:00,153.01,18.73,174.0,IT Purchase,Medium,HR,External,111433,3,0.6990659127712564,7,187.35,1.0767241379310344,13.349999999999994,1,0,0,Finance Approval,49.13
R00902,2025-02-26 11:10:12,2025-03-03 09:00:00,83.24,13.59,237.6,Equipment,Low,Admin,Internal,210866,4,0.8761443499618431,4,117.83,0.4959175084175084,0.0,0,1,1,Finance Approval,34.6
R00903,2025-04-12 11:51:36,2025-04-18 09:00:00,94.0,15.37,156.6,IT Purchase,High,HR,External,122780,3,0.2565585062489514,4,141.14,0.9012771392081736,0.0,0,0,0,Finance Approval,66.19
R00904,2025-01-28 12:36:36,2025-02-07 13:16:12,155.22,31.07,217.8,Equipment,Low,IT,External,29448,3,0.3073850474867009,7,240.66,1.1049586776859504,22.859999999999985,1,0,0,Finance Approval,46.66
R00905,2025-06-27 12:55:48,2025-07-01 09:00:00,60.14,11.13,114.0,Office Supplies,Medium,Operations,Internal,47578,1,0.8436454156537618,4,92.07,0.8076315789473684,0.0,0,0,0,Procurement Review,29.02
R00906,2025-04-15 10:18:00,2025-04-19 09:00:00,58.08,10.05,118.8,Office Supplies,High,Finance,External,125359,2,0.2226129123735603,4,94.7,0.7971380471380471,0.0,0,0,0,Finance Approval,31.26
R00907,2025-01-17 13:20:24,2025-01-26 09:00:00,140.53,30.77,125.4,Office Supplies,Low,Finance,External,36166,1,0.166801740370835,7,211.66,1.6878787878787878,86.25999999999999,1,0,0,Finance Approval,51.35
